iso_year,iso_week,station_no,station_name,parameter,mean_value,n_days,unit,role
2007,8,30031,Cong Weir,Q,62.345714,7,m3/s,mask_to_corrib_inflow
2007,9,30031,Cong Weir,Q,63.024857,7,m3/s,mask_to_corrib_inflow
2007,10,30031,Cong Weir,Q,70.21,7,m3/s,mask_to_corrib_inflow
2007,11,30031,Cong Weir,Q,67.173714,7,m3/s,mask_to_corrib_inflow
2007,12,30031,Cong Weir,Q,60.018714,7,m3/s,mask_to_corrib_inflow
2007,13,30031,Cong Weir,Q,50.733571,7,m3/s,mask_to_corrib_inflow
2007,14,30031,Cong Weir,Q,43.074286,7,m3/s,mask_to_corrib_inflow
2007,15,30031,Cong Weir,Q,34.716,7,m3/s,mask_to_corrib_inflow
2007,16,30031,Cong Weir,Q,25.726571,7,m3/s,mask_to_corrib_inflow
2007,17,30031,Cong Weir,Q,25.354714,7,m3/s,mask_to_corrib_inflow
2007,18,30031,Cong Weir,Q,21.345143,7,m3/s,mask_to_corrib_inflow
2007,19,30031,Cong Weir,Q,16.972571,7,m3/s,mask_to_corrib_inflow
2007,20,30031,Cong Weir,Q,17.136571,7,m3/s,mask_to_corrib_inflow
2007,21,30031,Cong Weir,Q,16.945429,7,m3/s,mask_to_corrib_inflow
2007,22,30031,Cong Weir,Q,13.899286,7,m3/s,mask_to_corrib_inflow
2007,23,30031,Cong Weir,Q,14.652,7,m3/s,mask_to_corrib_inflow
2007,24,30031,Cong Weir,Q,13.326429,7,m3/s,mask_to_corrib_inflow
2007,25,30031,Cong Weir,Q,15.401286,7,m3/s,mask_to_corrib_inflow
2007,26,30031,Cong Weir,Q,15.084571,7,m3/s,mask_to_corrib_inflow
2007,27,30031,Cong Weir,Q,16.281571,7,m3/s,mask_to_corrib_inflow
2007,28,30031,Cong Weir,Q,17.420714,7,m3/s,mask_to_corrib_inflow
2007,29,30031,Cong Weir,Q,20.272857,7,m3/s,mask_to_corrib_inflow
2007,30,30031,Cong Weir,Q,23.782429,7,m3/s,mask_to_corrib_inflow
2007,31,30031,Cong Weir,Q,19.893143,7,m3/s,mask_to_corrib_inflow
2007,32,30031,Cong Weir,Q,18.198,7,m3/s,mask_to_corrib_inflow
2007,33,30031,Cong Weir,Q,19.278857,7,m3/s,mask_to_corrib_inflow
2007,34,30031,Cong Weir,Q,20.774571,7,m3/s,mask_to_corrib_inflow
2007,35,30031,Cong Weir,Q,16.629857,7,m3/s,mask_to_corrib_inflow
2007,36,30031,Cong Weir,Q,13.781714,7,m3/s,mask_to_corrib_inflow
2007,37,30031,Cong Weir,Q,12.336143,7,m3/s,mask_to_corrib_inflow
2007,38,30031,Cong Weir,Q,13.502286,7,m3/s,mask_to_corrib_inflow
2007,39,30031,Cong Weir,Q,13.233,7,m3/s,mask_to_corrib_inflow
2007,40,30031,Cong Weir,Q,12.537571,7,m3/s,mask_to_corrib_inflow
2007,41,30031,Cong Weir,Q,12.743286,7,m3/s,mask_to_corrib_inflow
2007,42,30031,Cong Weir,Q,12.991857,7,m3/s,mask_to_corrib_inflow
2007,43,30031,Cong Weir,Q,13.966143,7,m3/s,mask_to_corrib_inflow
2007,44,30031,Cong Weir,Q,21.565857,7,m3/s,mask_to_corrib_inflow
2007,45,30031,Cong Weir,Q,20.372429,7,m3/s,mask_to_corrib_inflow
2007,46,30031,Cong Weir,Q,18.048714,7,m3/s,mask_to_corrib_inflow
2007,47,30031,Cong Weir,Q,21.107286,7,m3/s,mask_to_corrib_inflow
2007,48,30031,Cong Weir,Q,26.501714,7,m3/s,mask_to_corrib_inflow
2007,49,30031,Cong Weir,Q,43.215143,7,m3/s,mask_to_corrib_inflow
2007,50,30031,Cong Weir,Q,53.991714,7,m3/s,mask_to_corrib_inflow
2007,51,30031,Cong Weir,Q,49.842429,7,m3/s,mask_to_corrib_inflow
2007,52,30031,Cong Weir,Q,49.769,7,m3/s,mask_to_corrib_inflow
2008,1,30031,Cong Weir,Q,54.077,7,m3/s,mask_to_corrib_inflow
2008,2,30031,Cong Weir,Q,58.937857,7,m3/s,mask_to_corrib_inflow
2008,3,30031,Cong Weir,Q,64.976571,7,m3/s,mask_to_corrib_inflow
2008,4,30031,Cong Weir,Q,73.765571,7,m3/s,mask_to_corrib_inflow
2008,5,30031,Cong Weir,Q,70.971571,7,m3/s,mask_to_corrib_inflow
2008,6,30031,Cong Weir,Q,84.104571,7,m3/s,mask_to_corrib_inflow
2008,7,30031,Cong Weir,Q,77.015,7,m3/s,mask_to_corrib_inflow
2008,8,30031,Cong Weir,Q,65.600857,7,m3/s,mask_to_corrib_inflow
2008,9,30031,Cong Weir,Q,65.110857,7,m3/s,mask_to_corrib_inflow
2008,10,30031,Cong Weir,Q,62.305286,7,m3/s,mask_to_corrib_inflow
2008,11,30031,Cong Weir,Q,64.956571,7,m3/s,mask_to_corrib_inflow
2008,12,30031,Cong Weir,Q,65.098714,7,m3/s,mask_to_corrib_inflow
2008,13,30031,Cong Weir,Q,59.948286,7,m3/s,mask_to_corrib_inflow
2008,14,30031,Cong Weir,Q,60.071143,7,m3/s,mask_to_corrib_inflow
2008,15,30031,Cong Weir,Q,52.638,7,m3/s,mask_to_corrib_inflow
2008,16,30031,Cong Weir,Q,46.141714,7,m3/s,mask_to_corrib_inflow
2008,17,30031,Cong Weir,Q,39.422143,7,m3/s,mask_to_corrib_inflow
2008,18,30031,Cong Weir,Q,37.881,7,m3/s,mask_to_corrib_inflow
2008,19,30031,Cong Weir,Q,31.789571,7,m3/s,mask_to_corrib_inflow
2008,20,30031,Cong Weir,Q,23.407143,7,m3/s,mask_to_corrib_inflow
2008,21,30031,Cong Weir,Q,17.825143,7,m3/s,mask_to_corrib_inflow
2008,22,30031,Cong Weir,Q,15.377143,7,m3/s,mask_to_corrib_inflow
2008,23,30031,Cong Weir,Q,13.465571,7,m3/s,mask_to_corrib_inflow
2008,24,30031,Cong Weir,Q,11.826429,7,m3/s,mask_to_corrib_inflow
2008,25,30031,Cong Weir,Q,10.812429,7,m3/s,mask_to_corrib_inflow
2008,26,30031,Cong Weir,Q,13.172714,7,m3/s,mask_to_corrib_inflow
2008,27,30031,Cong Weir,Q,14.704,7,m3/s,mask_to_corrib_inflow
2008,28,30031,Cong Weir,Q,14.388714,7,m3/s,mask_to_corrib_inflow
2008,29,30031,Cong Weir,Q,12.824571,7,m3/s,mask_to_corrib_inflow
2008,30,30031,Cong Weir,Q,11.248286,7,m3/s,mask_to_corrib_inflow
2008,31,30031,Cong Weir,Q,10.647571,7,m3/s,mask_to_corrib_inflow
2008,32,30031,Cong Weir,Q,10.974143,7,m3/s,mask_to_corrib_inflow
2008,33,30031,Cong Weir,Q,18.358143,7,m3/s,mask_to_corrib_inflow
2008,34,30031,Cong Weir,Q,31.309429,7,m3/s,mask_to_corrib_inflow
2008,35,30031,Cong Weir,Q,30.318857,7,m3/s,mask_to_corrib_inflow
2008,36,30031,Cong Weir,Q,29.239286,7,m3/s,mask_to_corrib_inflow
2008,37,30031,Cong Weir,Q,32.605714,7,m3/s,mask_to_corrib_inflow
2008,38,30031,Cong Weir,Q,36.462714,7,m3/s,mask_to_corrib_inflow
2008,39,30031,Cong Weir,Q,31.316571,7,m3/s,mask_to_corrib_inflow
2008,40,30031,Cong Weir,Q,28.248286,7,m3/s,mask_to_corrib_inflow
2008,41,30031,Cong Weir,Q,35.544714,7,m3/s,mask_to_corrib_inflow
2008,42,30031,Cong Weir,Q,38.483286,7,m3/s,mask_to_corrib_inflow
2008,43,30031,Cong Weir,Q,45.367714,7,m3/s,mask_to_corrib_inflow
2008,44,30031,Cong Weir,Q,52.734,7,m3/s,mask_to_corrib_inflow
2008,45,30031,Cong Weir,Q,49.527714,7,m3/s,mask_to_corrib_inflow
2008,46,30031,Cong Weir,Q,52.504286,7,m3/s,mask_to_corrib_inflow
2008,47,30031,Cong Weir,Q,50.556286,7,m3/s,mask_to_corrib_inflow
2008,48,30031,Cong Weir,Q,46.471286,7,m3/s,mask_to_corrib_inflow
2008,49,30031,Cong Weir,Q,44.121571,7,m3/s,mask_to_corrib_inflow
2008,50,30031,Cong Weir,Q,43.942286,7,m3/s,mask_to_corrib_inflow
2008,51,30031,Cong Weir,Q,45.084143,7,m3/s,mask_to_corrib_inflow
2008,52,30031,Cong Weir,Q,42.890429,7,m3/s,mask_to_corrib_inflow
2009,1,30031,Cong Weir,Q,36.391,6,m3/s,mask_to_corrib_inflow
2009,2,30031,Cong Weir,Q,31.043143,7,m3/s,mask_to_corrib_inflow
2009,3,30031,Cong Weir,Q,38.545143,7,m3/s,mask_to_corrib_inflow
2009,4,30031,Cong Weir,Q,48.468857,7,m3/s,mask_to_corrib_inflow
2009,5,30031,Cong Weir,Q,51.336,7,m3/s,mask_to_corrib_inflow
2009,6,30031,Cong Weir,Q,48.217143,7,m3/s,mask_to_corrib_inflow
2009,7,30031,Cong Weir,Q,42.806429,7,m3/s,mask_to_corrib_inflow
2009,8,30031,Cong Weir,Q,37.226857,7,m3/s,mask_to_corrib_inflow
2009,9,30031,Cong Weir,Q,31.254286,7,m3/s,mask_to_corrib_inflow
2009,10,30031,Cong Weir,Q,27.822429,7,m3/s,mask_to_corrib_inflow
2009,11,30031,Cong Weir,Q,28.743429,7,m3/s,mask_to_corrib_inflow
2009,12,30031,Cong Weir,Q,25.082286,7,m3/s,mask_to_corrib_inflow
2009,13,30031,Cong Weir,Q,20.268714,7,m3/s,mask_to_corrib_inflow
2009,14,30031,Cong Weir,Q,16.848429,7,m3/s,mask_to_corrib_inflow
2009,15,30031,Cong Weir,Q,19.379571,7,m3/s,mask_to_corrib_inflow
2009,16,30031,Cong Weir,Q,23.453,7,m3/s,mask_to_corrib_inflow
2009,17,30031,Cong Weir,Q,20.445,7,m3/s,mask_to_corrib_inflow
2009,18,30031,Cong Weir,Q,19.606,7,m3/s,mask_to_corrib_inflow
2009,19,30031,Cong Weir,Q,20.726714,7,m3/s,mask_to_corrib_inflow
2009,20,30031,Cong Weir,Q,21.314714,7,m3/s,mask_to_corrib_inflow
2009,21,30031,Cong Weir,Q,26.237714,7,m3/s,mask_to_corrib_inflow
2009,22,30031,Cong Weir,Q,24.137,7,m3/s,mask_to_corrib_inflow
2009,23,30031,Cong Weir,Q,19.701857,7,m3/s,mask_to_corrib_inflow
2009,24,30031,Cong Weir,Q,15.124857,7,m3/s,mask_to_corrib_inflow
2009,25,30031,Cong Weir,Q,13.700286,7,m3/s,mask_to_corrib_inflow
2009,26,30031,Cong Weir,Q,12.493143,7,m3/s,mask_to_corrib_inflow
2009,27,30031,Cong Weir,Q,11.640286,7,m3/s,mask_to_corrib_inflow
2009,28,30031,Cong Weir,Q,13.243429,7,m3/s,mask_to_corrib_inflow
2009,29,30031,Cong Weir,Q,15.009857,7,m3/s,mask_to_corrib_inflow
2009,30,30031,Cong Weir,Q,14.537429,7,m3/s,mask_to_corrib_inflow
2009,31,30031,Cong Weir,Q,17.526286,7,m3/s,mask_to_corrib_inflow
2009,32,30031,Cong Weir,Q,21.966,7,m3/s,mask_to_corrib_inflow
2009,33,30031,Cong Weir,Q,21.411571,7,m3/s,mask_to_corrib_inflow
2009,34,30031,Cong Weir,Q,26.355286,7,m3/s,mask_to_corrib_inflow
2009,35,30031,Cong Weir,Q,38.128286,7,m3/s,mask_to_corrib_inflow
2009,36,30031,Cong Weir,Q,42.064857,7,m3/s,mask_to_corrib_inflow
2009,37,30031,Cong Weir,Q,44.44,7,m3/s,mask_to_corrib_inflow
2009,38,30031,Cong Weir,Q,39.420571,7,m3/s,mask_to_corrib_inflow
2009,39,30031,Cong Weir,Q,33.426143,7,m3/s,mask_to_corrib_inflow
2009,40,30031,Cong Weir,Q,26.338714,7,m3/s,mask_to_corrib_inflow
2009,41,30031,Cong Weir,Q,19.583857,7,m3/s,mask_to_corrib_inflow
2009,42,30031,Cong Weir,Q,16.47,7,m3/s,mask_to_corrib_inflow
2009,43,30031,Cong Weir,Q,18.023857,7,m3/s,mask_to_corrib_inflow
2009,44,30031,Cong Weir,Q,27.559857,7,m3/s,mask_to_corrib_inflow
2009,45,30031,Cong Weir,Q,41.069286,7,m3/s,mask_to_corrib_inflow
2009,46,30031,Cong Weir,Q,69.751286,7,m3/s,mask_to_corrib_inflow
2009,47,30031,Cong Weir,Q,91.237,7,m3/s,mask_to_corrib_inflow
2009,48,30031,Cong Weir,Q,92.214429,7,m3/s,mask_to_corrib_inflow
2009,49,30031,Cong Weir,Q,87.638714,7,m3/s,mask_to_corrib_inflow
2009,50,30031,Cong Weir,Q,85.140714,7,m3/s,mask_to_corrib_inflow
2009,51,30031,Cong Weir,Q,73.090286,7,m3/s,mask_to_corrib_inflow
2009,52,30031,Cong Weir,Q,60.524143,7,m3/s,mask_to_corrib_inflow
2009,53,30031,Cong Weir,Q,53.613857,7,m3/s,mask_to_corrib_inflow
2010,1,30031,Cong Weir,Q,46.266857,7,m3/s,mask_to_corrib_inflow
2010,2,30031,Cong Weir,Q,41.508429,7,m3/s,mask_to_corrib_inflow
2010,3,30031,Cong Weir,Q,43.690714,7,m3/s,mask_to_corrib_inflow
2010,4,30031,Cong Weir,Q,41.194571,7,m3/s,mask_to_corrib_inflow
2010,5,30031,Cong Weir,Q,37.562429,7,m3/s,mask_to_corrib_inflow
2010,6,30031,Cong Weir,Q,33.640714,7,m3/s,mask_to_corrib_inflow
2010,7,30031,Cong Weir,Q,27.987143,7,m3/s,mask_to_corrib_inflow
2010,8,30031,Cong Weir,Q,22.084714,7,m3/s,mask_to_corrib_inflow
2010,9,30031,Cong Weir,Q,18.377571,7,m3/s,mask_to_corrib_inflow
2010,10,30031,Cong Weir,Q,15.529286,7,m3/s,mask_to_corrib_inflow
2010,11,30031,Cong Weir,Q,13.942,7,m3/s,mask_to_corrib_inflow
2010,12,30031,Cong Weir,Q,14.257571,7,m3/s,mask_to_corrib_inflow
2010,13,30031,Cong Weir,Q,18.244857,7,m3/s,mask_to_corrib_inflow
2010,14,30031,Cong Weir,Q,35.859,7,m3/s,mask_to_corrib_inflow
2010,15,30031,Cong Weir,Q,33.265571,7,m3/s,mask_to_corrib_inflow
2010,16,30031,Cong Weir,Q,26.700714,7,m3/s,mask_to_corrib_inflow
2010,17,30031,Cong Weir,Q,22.259286,7,m3/s,mask_to_corrib_inflow
2010,18,30031,Cong Weir,Q,18.909143,7,m3/s,mask_to_corrib_inflow
2010,19,30031,Cong Weir,Q,15.198857,7,m3/s,mask_to_corrib_inflow
2010,20,30031,Cong Weir,Q,13.747,7,m3/s,mask_to_corrib_inflow
2010,21,30031,Cong Weir,Q,12.437571,7,m3/s,mask_to_corrib_inflow
2010,22,30031,Cong Weir,Q,11.336429,7,m3/s,mask_to_corrib_inflow
2010,23,30031,Cong Weir,Q,10.541714,7,m3/s,mask_to_corrib_inflow
2010,24,30031,Cong Weir,Q,9.376286,7,m3/s,mask_to_corrib_inflow
2010,25,30031,Cong Weir,Q,7.524571,7,m3/s,mask_to_corrib_inflow
2010,26,30031,Cong Weir,Q,6.966429,7,m3/s,mask_to_corrib_inflow
2010,27,30031,Cong Weir,Q,10.161857,7,m3/s,mask_to_corrib_inflow
2010,28,30031,Cong Weir,Q,12.608429,7,m3/s,mask_to_corrib_inflow
2010,29,30031,Cong Weir,Q,15.730714,7,m3/s,mask_to_corrib_inflow
2010,30,30031,Cong Weir,Q,14.688286,7,m3/s,mask_to_corrib_inflow
2010,31,30031,Cong Weir,Q,13.084857,7,m3/s,mask_to_corrib_inflow
2010,32,30031,Cong Weir,Q,12.239571,7,m3/s,mask_to_corrib_inflow
2010,33,30031,Cong Weir,Q,11.399714,7,m3/s,mask_to_corrib_inflow
2010,34,30031,Cong Weir,Q,11.5262,5,m3/s,mask_to_corrib_inflow
2010,35,30031,Cong Weir,Q,10.1654,5,m3/s,mask_to_corrib_inflow
2010,36,30031,Cong Weir,Q,14.962429,7,m3/s,mask_to_corrib_inflow
2010,37,30031,Cong Weir,Q,21.650286,7,m3/s,mask_to_corrib_inflow
2010,38,30031,Cong Weir,Q,24.172714,7,m3/s,mask_to_corrib_inflow
2010,39,30031,Cong Weir,Q,23.534714,7,m3/s,mask_to_corrib_inflow
2010,40,30031,Cong Weir,Q,26.984,7,m3/s,mask_to_corrib_inflow
2010,41,30031,Cong Weir,Q,23.186714,7,m3/s,mask_to_corrib_inflow
2010,42,30031,Cong Weir,Q,18.950857,7,m3/s,mask_to_corrib_inflow
2010,43,30031,Cong Weir,Q,24.998571,7,m3/s,mask_to_corrib_inflow
2010,44,30031,Cong Weir,Q,37.265857,7,m3/s,mask_to_corrib_inflow
2010,45,30031,Cong Weir,Q,50.013714,7,m3/s,mask_to_corrib_inflow
2010,46,30031,Cong Weir,Q,53.581429,7,m3/s,mask_to_corrib_inflow
2010,47,30031,Cong Weir,Q,51.571,7,m3/s,mask_to_corrib_inflow
2010,48,30031,Cong Weir,Q,48.257333,3,m3/s,mask_to_corrib_inflow
2010,49,30031,Cong Weir,Q,40.515571,7,m3/s,mask_to_corrib_inflow
2010,50,30031,Cong Weir,Q,34.756143,7,m3/s,mask_to_corrib_inflow
2010,51,30031,Cong Weir,Q,28.689,7,m3/s,mask_to_corrib_inflow
2010,52,30031,Cong Weir,Q,32.673143,7,m3/s,mask_to_corrib_inflow
2011,1,30031,Cong Weir,Q,30.707286,7,m3/s,mask_to_corrib_inflow
2011,2,30031,Cong Weir,Q,33.709429,7,m3/s,mask_to_corrib_inflow
2011,3,30031,Cong Weir,Q,42.428429,7,m3/s,mask_to_corrib_inflow
2011,4,30031,Cong Weir,Q,37.948,7,m3/s,mask_to_corrib_inflow
2011,5,30031,Cong Weir,Q,42.166143,7,m3/s,mask_to_corrib_inflow
2011,6,30031,Cong Weir,Q,59.580143,7,m3/s,mask_to_corrib_inflow
2011,7,30031,Cong Weir,Q,57.806143,7,m3/s,mask_to_corrib_inflow
2011,8,30031,Cong Weir,Q,54.508429,7,m3/s,mask_to_corrib_inflow
2011,9,30031,Cong Weir,Q,49.602571,7,m3/s,mask_to_corrib_inflow
2011,10,30031,Cong Weir,Q,43.448,7,m3/s,mask_to_corrib_inflow
2011,11,30031,Cong Weir,Q,39.692143,7,m3/s,mask_to_corrib_inflow
2011,12,30031,Cong Weir,Q,34.302,7,m3/s,mask_to_corrib_inflow
2011,13,30031,Cong Weir,Q,30.693143,7,m3/s,mask_to_corrib_inflow
2011,14,30031,Cong Weir,Q,40.956143,7,m3/s,mask_to_corrib_inflow
2011,15,30031,Cong Weir,Q,39.917571,7,m3/s,mask_to_corrib_inflow
2011,16,30031,Cong Weir,Q,35.334714,7,m3/s,mask_to_corrib_inflow
2011,17,30031,Cong Weir,Q,29.228143,7,m3/s,mask_to_corrib_inflow
2011,18,30031,Cong Weir,Q,23.5525,6,m3/s,mask_to_corrib_inflow
2011,19,30031,Cong Weir,Q,22.599857,7,m3/s,mask_to_corrib_inflow
2011,20,30031,Cong Weir,Q,20.484286,7,m3/s,mask_to_corrib_inflow
2011,21,30031,Cong Weir,Q,32.211857,7,m3/s,mask_to_corrib_inflow
2011,22,30031,Cong Weir,Q,33.925857,7,m3/s,mask_to_corrib_inflow
2011,23,30031,Cong Weir,Q,27.277857,7,m3/s,mask_to_corrib_inflow
2011,24,30031,Cong Weir,Q,22.773714,7,m3/s,mask_to_corrib_inflow
2011,25,30031,Cong Weir,Q,22.780143,7,m3/s,mask_to_corrib_inflow
2011,26,30031,Cong Weir,Q,23.502143,7,m3/s,mask_to_corrib_inflow
2011,27,30031,Cong Weir,Q,19.968571,7,m3/s,mask_to_corrib_inflow
2011,28,30031,Cong Weir,Q,19.242286,7,m3/s,mask_to_corrib_inflow
2011,29,30031,Cong Weir,Q,19.010857,7,m3/s,mask_to_corrib_inflow
2011,30,30031,Cong Weir,Q,16.739143,7,m3/s,mask_to_corrib_inflow
2011,31,30031,Cong Weir,Q,14.095143,7,m3/s,mask_to_corrib_inflow
2011,32,30031,Cong Weir,Q,14.073857,7,m3/s,mask_to_corrib_inflow
2011,33,30031,Cong Weir,Q,15.265571,7,m3/s,mask_to_corrib_inflow
2011,34,30031,Cong Weir,Q,15.108714,7,m3/s,mask_to_corrib_inflow
2011,35,30031,Cong Weir,Q,15.145714,7,m3/s,mask_to_corrib_inflow
2011,36,30031,Cong Weir,Q,25.075,7,m3/s,mask_to_corrib_inflow
2011,37,30031,Cong Weir,Q,35.552857,7,m3/s,mask_to_corrib_inflow
2011,38,30031,Cong Weir,Q,28.477286,7,m3/s,mask_to_corrib_inflow
2011,39,30031,Cong Weir,Q,28.958286,7,m3/s,mask_to_corrib_inflow
2011,40,30031,Cong Weir,Q,30.732857,7,m3/s,mask_to_corrib_inflow
2011,41,30031,Cong Weir,Q,32.027143,7,m3/s,mask_to_corrib_inflow
2011,42,30031,Cong Weir,Q,36.197,7,m3/s,mask_to_corrib_inflow
2011,43,30031,Cong Weir,Q,43.9795,4,m3/s,mask_to_corrib_inflow
2011,44,30031,Cong Weir,Q,51.956833,6,m3/s,mask_to_corrib_inflow
2011,45,30031,Cong Weir,Q,47.849714,7,m3/s,mask_to_corrib_inflow
2011,46,30031,Cong Weir,Q,46.949857,7,m3/s,mask_to_corrib_inflow
2011,47,30031,Cong Weir,Q,54.913143,7,m3/s,mask_to_corrib_inflow
2011,48,30031,Cong Weir,Q,73.375429,7,m3/s,mask_to_corrib_inflow
2011,49,30031,Cong Weir,Q,82.410571,7,m3/s,mask_to_corrib_inflow
2011,50,30031,Cong Weir,Q,85.755714,7,m3/s,mask_to_corrib_inflow
2011,51,30031,Cong Weir,Q,84.287,7,m3/s,mask_to_corrib_inflow
2011,52,30031,Cong Weir,Q,88.990429,7,m3/s,mask_to_corrib_inflow
2012,1,30031,Cong Weir,Q,92.212286,7,m3/s,mask_to_corrib_inflow
2012,2,30031,Cong Weir,Q,83.942714,7,m3/s,mask_to_corrib_inflow
2012,3,30031,Cong Weir,Q,72.832,6,m3/s,mask_to_corrib_inflow
2012,4,30031,Cong Weir,Q,67.777286,7,m3/s,mask_to_corrib_inflow
2012,5,30031,Cong Weir,Q,68.319333,6,m3/s,mask_to_corrib_inflow
2012,6,30031,Cong Weir,Q,60.370833,6,m3/s,mask_to_corrib_inflow
2012,7,30031,Cong Weir,Q,54.941667,6,m3/s,mask_to_corrib_inflow
2012,8,30031,Cong Weir,Q,55.459286,7,m3/s,mask_to_corrib_inflow
2012,9,30031,Cong Weir,Q,51.552,5,m3/s,mask_to_corrib_inflow
2012,10,30031,Cong Weir,Q,45.0128,5,m3/s,mask_to_corrib_inflow
2012,11,30031,Cong Weir,Q,40.524286,7,m3/s,mask_to_corrib_inflow
2012,12,30031,Cong Weir,Q,36.833429,7,m3/s,mask_to_corrib_inflow
2012,13,30031,Cong Weir,Q,29.713143,7,m3/s,mask_to_corrib_inflow
2012,14,30031,Cong Weir,Q,22.266,7,m3/s,mask_to_corrib_inflow
2012,15,30031,Cong Weir,Q,17.915,7,m3/s,mask_to_corrib_inflow
2012,16,30031,Cong Weir,Q,17.740714,7,m3/s,mask_to_corrib_inflow
2012,17,30031,Cong Weir,Q,16.2572,5,m3/s,mask_to_corrib_inflow
2012,18,30031,Cong Weir,Q,14.290714,7,m3/s,mask_to_corrib_inflow
2012,19,30031,Cong Weir,Q,13.547286,7,m3/s,mask_to_corrib_inflow
2012,20,30031,Cong Weir,Q,13.652429,7,m3/s,mask_to_corrib_inflow
2012,21,30031,Cong Weir,Q,12.651857,7,m3/s,mask_to_corrib_inflow
2012,22,30031,Cong Weir,Q,11.715,7,m3/s,mask_to_corrib_inflow
2012,23,30031,Cong Weir,Q,14.857,7,m3/s,mask_to_corrib_inflow
2012,24,30031,Cong Weir,Q,21.744286,7,m3/s,mask_to_corrib_inflow
2012,25,30031,Cong Weir,Q,24.633714,7,m3/s,mask_to_corrib_inflow
2012,26,30031,Cong Weir,Q,27.404429,7,m3/s,mask_to_corrib_inflow
2012,27,30031,Cong Weir,Q,28.223,7,m3/s,mask_to_corrib_inflow
2012,28,30031,Cong Weir,Q,23.935571,7,m3/s,mask_to_corrib_inflow
2012,29,30031,Cong Weir,Q,20.870571,7,m3/s,mask_to_corrib_inflow
2012,30,30031,Cong Weir,Q,20.987429,7,m3/s,mask_to_corrib_inflow
2012,31,30031,Cong Weir,Q,23.519143,7,m3/s,mask_to_corrib_inflow
2012,32,30031,Cong Weir,Q,26.022714,7,m3/s,mask_to_corrib_inflow
2012,33,30031,Cong Weir,Q,22.477571,7,m3/s,mask_to_corrib_inflow
2012,34,30031,Cong Weir,Q,23.119429,7,m3/s,mask_to_corrib_inflow
2012,35,30031,Cong Weir,Q,24.996143,7,m3/s,mask_to_corrib_inflow
2012,36,30031,Cong Weir,Q,22.746286,7,m3/s,mask_to_corrib_inflow
2012,37,30031,Cong Weir,Q,19.269714,7,m3/s,mask_to_corrib_inflow
2012,38,30031,Cong Weir,Q,16.885429,7,m3/s,mask_to_corrib_inflow
2012,39,30031,Cong Weir,Q,16.421286,7,m3/s,mask_to_corrib_inflow
2012,40,30031,Cong Weir,Q,21.616571,7,m3/s,mask_to_corrib_inflow
2012,41,30031,Cong Weir,Q,24.170286,7,m3/s,mask_to_corrib_inflow
2012,42,30031,Cong Weir,Q,26.949857,7,m3/s,mask_to_corrib_inflow
2012,43,30031,Cong Weir,Q,27.025,7,m3/s,mask_to_corrib_inflow
2012,44,30031,Cong Weir,Q,26.625143,7,m3/s,mask_to_corrib_inflow
2012,45,30031,Cong Weir,Q,30.875,7,m3/s,mask_to_corrib_inflow
2012,46,30031,Cong Weir,Q,40.088,7,m3/s,mask_to_corrib_inflow
2012,47,30031,Cong Weir,Q,55.762429,7,m3/s,mask_to_corrib_inflow
2012,48,30031,Cong Weir,Q,53.962286,7,m3/s,mask_to_corrib_inflow
2012,49,30031,Cong Weir,Q,52.757714,7,m3/s,mask_to_corrib_inflow
2012,50,30031,Cong Weir,Q,50.023,7,m3/s,mask_to_corrib_inflow
2012,51,30031,Cong Weir,Q,53.356286,7,m3/s,mask_to_corrib_inflow
2012,52,30031,Cong Weir,Q,58.852857,7,m3/s,mask_to_corrib_inflow
2013,1,30031,Cong Weir,Q,66.123,7,m3/s,mask_to_corrib_inflow
2013,2,30031,Cong Weir,Q,75.066143,7,m3/s,mask_to_corrib_inflow
2013,3,30031,Cong Weir,Q,70.054714,7,m3/s,mask_to_corrib_inflow
2013,4,30031,Cong Weir,Q,68.219143,7,m3/s,mask_to_corrib_inflow
2013,5,30031,Cong Weir,Q,81.099571,7,m3/s,mask_to_corrib_inflow
2013,6,30031,Cong Weir,Q,78.555857,7,m3/s,mask_to_corrib_inflow
2013,7,30031,Cong Weir,Q,73.32,7,m3/s,mask_to_corrib_inflow
2013,8,30031,Cong Weir,Q,63.419571,7,m3/s,mask_to_corrib_inflow
2013,9,30031,Cong Weir,Q,53.681143,7,m3/s,mask_to_corrib_inflow
2013,10,30031,Cong Weir,Q,45.392857,7,m3/s,mask_to_corrib_inflow
2013,11,30031,Cong Weir,Q,38.203571,7,m3/s,mask_to_corrib_inflow
2013,12,30031,Cong Weir,Q,32.653429,7,m3/s,mask_to_corrib_inflow
2013,13,30031,Cong Weir,Q,28.363714,7,m3/s,mask_to_corrib_inflow
2013,14,30031,Cong Weir,Q,21.379429,7,m3/s,mask_to_corrib_inflow
2013,15,30031,Cong Weir,Q,17.740429,7,m3/s,mask_to_corrib_inflow
2013,16,30031,Cong Weir,Q,31.086857,7,m3/s,mask_to_corrib_inflow
2013,17,30031,Cong Weir,Q,37.816286,7,m3/s,mask_to_corrib_inflow
2013,18,30031,Cong Weir,Q,33.853857,7,m3/s,mask_to_corrib_inflow
2013,19,30031,Cong Weir,Q,42.458714,7,m3/s,mask_to_corrib_inflow
