iso_year,iso_week,met_mace_glorad,met_mace_sun,met_mace_wdsp,met_mace_rain,met_belmullet_glorad,met_belmullet_sun,met_belmullet_wdsp,met_belmullet_rain,met_newport_glorad,met_newport_sun,met_newport_wdsp,met_newport_rain,met_valentia_glorad,met_valentia_sun,met_valentia_wdsp,met_valentia_rain,met_malin_glorad,met_malin_sun,met_malin_wdsp,met_malin_rain,met_west_glorad,met_west_sun,met_west_wdsp,met_sun,met_glorad,met_wdsp
1945,10,,,,,,,,,,,,,,,5.828571428571428,0.0428571428571428,,,,,,,5.828571428571428,,,
1945,11,,,,,,,,,,,,,,,12.414285714285716,2.4857142857142853,,,,,,,12.414285714285716,,,
1945,12,,,,,,,,,,,,,,,15.271428571428572,3.3428571428571425,,,,,,,15.271428571428572,,,
1945,13,,,,,,,,,,,,,,,15.94285714285714,5.2,,,,,,,15.94285714285714,,,
1945,14,,,,,,,,,,,,,,,11.242857142857144,1.4857142857142858,,,,,,,11.242857142857144,,,
1945,15,,,,,,,,,,,,,,,15.457142857142856,1.9142857142857144,,,,,,,15.457142857142856,,,
1945,16,,,,,,,,,,,,,,,9.55714285714286,0.1714285714285714,,,,,,,9.55714285714286,,,
1945,17,,,,,,,,,,,,,,,12.6,1.4428571428571428,,,,,,,12.6,,,
1945,18,,,,,,,,,,,,,,,7.757142857142857,3.4,,,,,,,7.757142857142857,,,
1945,19,,,,,,,,,,,,,,,14.1,4.328571428571428,,,,,,,14.1,,,
1945,20,,,,,,,,,,,,,,,14.685714285714289,6.671428571428572,,,,,,,14.685714285714289,,,
1945,21,,,,,,,,,,,,,,,9.457142857142856,1.8,,,,,,,9.457142857142856,,,
1945,22,,,,,,,,,,,,,,,10.528571428571428,4.571428571428571,,,,,,,10.528571428571428,,,
1945,23,,,,,,,,,,,,,,,14.214285714285714,9.528571428571428,,,,,,,14.214285714285714,,,
1945,24,,,,,,,,,,,,,,,11.742857142857144,0.9142857142857144,,,,,,,11.742857142857144,,,
1945,25,,,,,,,,,,,,,,,8.3,0.7999999999999999,,,,,,,8.3,,,
1945,26,,,,,,,,,,,,,,,11.528571428571428,3.6142857142857134,,,,,,,11.528571428571428,,,
1945,27,,,,,,,,,,,,,,,9.5,3.628571428571429,,,,,,,9.5,,,
1945,28,,,,,,,,,,,,,,,6.814285714285715,4.914285714285716,,,,,,,6.814285714285715,,,
1945,29,,,,,,,,,,,,,,,13.7,7.614285714285714,,,,,,,13.7,,,
1945,30,,,,,,,,,,,,,,,9.2,0.3857142857142857,,,,,,,9.2,,,
1945,31,,,,,,,,,,,,,,,9.157142857142857,0.6,,,,,,,9.157142857142857,,,
1945,32,,,,,,,,,,,,,,,10.5,0.4714285714285715,,,,,,,10.5,,,
1945,33,,,,,,,,,,,,,,,9.271428571428572,3.7,,,,,,,9.271428571428572,,,
1945,34,,,,,,,,,,,,,,,12.9,7.971428571428571,,,,,,,12.9,,,
1945,35,,,,,,,,,,,,,,,6.142857142857143,2.028571428571429,,,,,,,6.142857142857143,,,
1945,36,,,,,,,,,,,,,,,5.742857142857143,3.1142857142857143,,,,,,,5.742857142857143,,,
1945,37,,,,,,,,,,,,,,,13.714285714285714,9.028571428571428,,,,,,,13.714285714285714,,,
1945,38,,,,,,,,,,,,,,,12.071428571428571,5.871428571428572,,,,,,,12.071428571428571,,,
1945,39,,,,,,,,,,,,,,,6.485714285714286,0.7000000000000001,,,,,,,6.485714285714286,,,
1945,40,,,,,,,,,,,,,,,6.685714285714285,0.8714285714285713,,,,,,,6.685714285714285,,,
1945,41,,,,,,,,,,,,,,,5.242857142857143,4.885714285714286,,,,,,,5.242857142857143,,,
1945,42,,,,,,,,,,,,,,,12.914285714285716,2.5142857142857147,,,,,,,12.914285714285716,,,
1945,43,,,,,,,,,,,,,,,17.071428571428573,10.342857142857143,,,,,,,17.071428571428573,,,
1945,44,,,,,,,,,,,,,,,6.785714285714286,5.571428571428571,,,,,,,6.785714285714286,,,
1945,45,,,,,,,,,,,,,,,5.771428571428571,0.8714285714285716,,,,,,,5.771428571428571,,,
1945,46,,,,,,,,,,,,,,,13.157142857142857,2.1,,,,,,,13.157142857142857,,,
1945,47,,,,,,,,,,,,,,,10.585714285714284,1.5285714285714285,,,,,,,10.585714285714284,,,
1945,48,,,,,,,,,,,,,,,9.014285714285714,2.2142857142857144,,,,,,,9.014285714285714,,,
1945,49,,,,,,,,,,,,,,,9.957142857142856,7.957142857142856,,,,,,,9.957142857142856,,,
1945,50,,,,,,,,,,,,,,,8.928571428571429,2.0571428571428574,,,,,,,8.928571428571429,,,
1945,51,,,,,,,,,,,,,,,14.628571428571428,16.342857142857145,,,,,,,14.628571428571428,,,
1945,52,,,,,,,,,,,,,,,10.514285714285714,5.6571428571428575,,,,,,,10.514285714285714,,,
1946,1,,,,,,,,,,,,,,,13.8,5.142857142857143,,,,,,,13.8,,,
1946,2,,,,,,,,,,,,,,,14.242857142857144,8.2,,,,,,,14.242857142857144,,,
1946,3,,,,,,,,,,,,,,,12.9,0.4857142857142857,,,,,,,12.9,,,
1946,4,,,,,,,,,,,,,,,10.5,9.757142857142856,,,,,,,10.5,,,
1946,5,,,,,,,,,,,,,,,21.085714285714285,10.585714285714284,,,,,,,21.085714285714285,,,
1946,6,,,,,,,,,,,,,,,17.457142857142856,4.585714285714286,,,,,,,17.457142857142856,,,
1946,7,,,,,,,,,,,,,,,5.585714285714286,0.4142857142857143,,,,,,,5.585714285714286,,,
1946,8,,,,,,,,,,,,,,,11.157142857142857,2.142857142857143,,,,,,,11.157142857142857,,,
